DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,PEF,DTC,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
3020.768,9.752183914,,2.74256587,2.698536873,2.326084375,86.70069885,,82.45842743,128.5074005,4.582451344,0.126445919,65030
3020.92,9.722987175,,2.543174028,2.639327288,2.304929972,82.85398102,,83.14855194,127.7349396,4.333076477,0.118288852,65030
3021.072,9.693789482,,2.419788599,2.536705017,2.327759743,82.6893158,,86.4167099,127.4687119,4.083571434,0.130222604,65030
3021.224,9.664591789,,2.208681107,2.448778391,2.376177549,84.96110535,,89.25430298,127.6782074,3.832515955,0.142394796,65030
3021.376,9.579740524,,2.184010029,2.418558836,2.390340567,86.22615051,,91.08797455,127.5264816,3.559668064,0.13347742,65030
3021.528,9.578100205,,2.143474817,2.416042566,2.404007673,87.22866821,,93.00712585,127.5224304,3.526914597,0.127134398,65030
3021.68,9.623893738,,2.022403956,2.362590313,2.39668417,84.99205017,,90.32380676,126.7015915,3.631752253,0.117431179,65000
3021.832,9.663027763,,1.939747214,2.338541269,2.404086113,92.1711731,,90.62360382,125.6873398,3.74265933,0.120993123,65000
3021.984,9.717078209,,1.981066227,2.254551649,2.394791126,95.71038818,,90.27009583,127.5247192,3.853685617,0.123428702,65000
3022.136,9.847352028,,2.069426537,2.233026505,2.362361193,99.44264221,,88.42662811,128.0865784,3.964450836,0.112657972,65000
3022.288,9.625220299,,2.209923744,2.236166477,2.331167698,95.27684021,,88.15400696,128.3995819,4.075398445,0.120798886,65000
3022.44,9.504455566,,2.258089304,2.307679176,2.384548187,93.62190247,,87.70378876,128.2520142,4.186312199,0.150729105,65000
3022.592,9.754887581,,2.257880688,2.348022938,2.381133795,93.92237854,,87.73648834,127.4343796,4.297241688,0.119559228,65000
3022.744,9.720697403,,2.224195004,2.396321774,2.405122519,98.54503632,,89.32654572,127.3030777,4.409965038,0.106040888,65000
3022.896,9.562054634,,2.185353518,2.445106983,2.290626526,100.1827316,,88.9855423,127.7865067,4.519057751,0.042077784,65000
3023.048,9.294500351,,2.127849579,2.415714264,2.316785574,105.6609345,,88.92503357,128.5991669,4.633766174,0.081340954,65000
3023.2,9.666794777,,2.215822935,2.365888834,2.296097517,104.8105164,,87.6354599,128.147644,4.740227222,0.072396249,65000
3023.352,9.310301781,,2.268796682,2.379963398,2.383708239,103.5073471,,84.88372803,128.9208832,4.827925205,0.118002966,65000
3023.504,9.333304405,,2.360002041,2.395634651,2.399750948,96.9438858,,85.65196228,130.7901154,4.818840027,0.095664524,65000
3023.656,9.424284935,,2.258535147,2.43513298,2.416983843,96.091362,,87.77361298,129.156723,4.743470669,0.079029471,65000
3023.808,9.356402397,,2.207983971,2.534635544,2.35934329,94.06816864,,89.23205566,128.9346924,4.666775703,0.060737588,65000
3023.96,9.285695076,,2.170368671,2.709226847,2.322547436,90.19288635,,88.79518127,128.7563782,4.583553314,0.081974074,65030
3024.112,9.383368492,,2.450690746,2.731626511,2.345888853,83.45858765,,85.21490479,128.256073,4.500460148,0.084433898,65030
3024.264,9.208650589,,2.77096796,2.799757481,2.394934177,81.07849121,,83.88941193,127.5992508,4.417327881,0.036240995,65030
3024.416,9.093788147,,3.244236469,2.902593374,2.487199783,83.2572403,,84.29057312,127.9160385,4.334088326,0.010523248,65000
3024.568,9.187152863,,3.333535671,2.823385716,2.506779909,91.99861145,,83.39413452,127.1080704,4.250866413,0.005653213,65000
3024.72,9.15199852,,3.229692936,2.857854843,2.500598431,93.66847229,,83.23436737,125.4727097,4.167644024,0.011216596,65000
3024.872,9.306722641,,2.949093342,2.900903463,2.474856377,95.18907929,,82.92990112,126.9939194,4.084506989,0.008568556,65000
3025.024,9.169774056,,2.664189816,2.800371409,2.483432293,96.23052216,,85.3241272,127.5434113,4.001291752,0.04012984,65000
3025.176,9.392151833,,2.415443659,2.658797503,2.402150631,97.22746277,,85.16705322,127.8415222,3.918159723,0.031380802,65000
3025.328,9.66361618,,2.235882998,2.571663618,2.403443813,94.51753998,,87.58470154,128.2440033,3.835181236,0.082868122,65030
3025.48,9.374509811,,2.261576176,2.484477043,2.354501963,86.5686264,,88.79185486,128.1906433,3.76534009,0.072787613,65030
3025.632,9.485640526,,2.159167528,2.398500919,2.408174276,85.98277283,,87.68457794,127.9853668,3.749468803,0.116070718,65030
3025.784,9.62716198,,2.300343037,2.342936754,2.371682406,86.84789276,,90.12737274,128.0408936,3.775124073,0.089668758,65030
3025.936,9.62652874,,2.249470472,2.336096048,2.390111208,84.90797424,,88.78766632,127.8822174,3.808931351,0.097404555,65030
3026.088,9.57578373,,2.315979958,2.364062309,2.394309521,87.6117096,,87.87996674,128.1316528,3.841786623,0.07403665,65030
3026.24,9.920864105,,2.341701269,2.389996529,2.431297302,82.88906097,,87.05667877,128.6292114,3.875980616,0.068697251,65030
3026.392,9.716531754,,2.441483021,2.430944443,2.411098957,88.84849548,,86.34735107,129.885376,3.908256531,0.049629968,65030
3026.544,9.374089241,,2.552400351,2.517328978,2.429058552,83.9981308,,87.87794495,129.3690033,3.943165064,0.073071875,65030
3026.696,9.370664597,,2.547073126,2.541259289,2.417729616,85.8687439,,86.65879059,129.1326599,3.974798441,0.038412053,65030
3026.848,9.409676552,,2.593411923,2.620955944,2.471429348,94.33563232,,86.99175263,128.0241394,4.007437229,0.015519128,65000
3027,9.36578846,,2.497855425,2.711977959,2.502699614,96.86540222,,86.66105652,128.5617676,4.172333241,-0.00923328,65000
3027.152,9.338702202,,2.58762455,2.676196098,2.507573605,101.1910477,,86.36716461,129.6567993,4.31121254,0.0015398,65000
3027.304,9.301638603,,2.582712412,2.711101532,2.404839754,94.77690888,,85.3380661,129.3690033,4.357933998,0.0141177,65000
3027.456,9.221543312,,2.628030539,2.86567378,2.359843731,95.78404999,,85.77338409,129.388382,4.418416977,0.068262242,65000
3027.608,9.62744236,,2.65699935,2.871317864,2.32132721,94.58764648,,86.44618225,129.5322113,4.478900909,0.066697933,65000
3027.76,9.333883286,,2.49866581,2.821579695,2.347035885,90.67607117,,85.94863892,129.7440033,4.539347172,0.10108377,65000
3027.912,9.213419914,,2.583084106,2.865270376,2.375293016,89.52833557,,86.67388153,129.7073212,4.599899769,0.102668151,65000
3028.064,9.406000137,,2.738271475,2.769905329,2.375524044,90.24901581,,84.1338501,129.4578857,4.660362721,0.095694445,65000
3028.216,9.673542976,,2.955350876,2.721869469,2.366539002,91.18375397,,85.94158173,129.2973328,4.720870972,0.059302282,65000
3028.368,9.368385315,,2.979593992,2.83432436,2.353507757,92.11838532,,82.61063385,129.4618073,4.781329632,0.042781495,65000
3028.52,9.4196558,,2.812794924,2.848528147,2.36497283,91.1248703,,85.5705719,128.545044,4.830459118,0.070746355,65000
3028.672,9.617816925,,2.895407915,2.820939064,2.368824482,94.09026337,,86.50427246,128.8188171,4.819256306,0.086985834,65000
3028.824,9.601756096,,2.884083986,2.901331902,2.360828638,88.54929352,,84.87503052,128.5062408,4.7707901,0.102628961,65000
3028.976,9.633555412,,2.842388153,2.8961308,2.399138451,87.28771973,,82.81076813,128.5385132,4.729289055,0.137775794,65000
3029.128,9.680312157,,2.687149763,2.907500505,2.41449666,87.35582733,,80.71671295,128.2595825,4.687157631,0.13200137,65000
3029.28,9.738050461,,2.571120024,3.037106991,2.411102772,86.76811981,,79.68265533,128.5870056,4.645847797,0.112168461,65000
3029.432,9.797783852,,2.508636951,3.106563091,2.436473608,86.05098724,,79.06261444,128.5908814,4.596401691,0.119173653,65000
3029.584,9.857517242,,2.455810785,3.138175011,2.4446702,91.07332611,,79.99890137,128.7080231,4.718719959,0.119087592,65000
3029.736,9.455727577,,2.484835625,3.242166042,2.477987051,93.00298309,,80.98056793,129.4125977,4.903086662,0.100308277,65000
3029.888,9.296796799,,2.583410025,3.294298887,2.463223219,94.85496521,,83.2652359,129.7862244,5.003485203,0.031168761,65000
3030.04,9.268229485,,2.737961769,3.307285547,2.488184929,92.79701233,,86.07420349,130.0914307,5.113642693,0.003466051,65000
3030.192,9.252664566,,2.882188082,3.290771961,2.481164217,96.51041412,,86.09779358,129.8825073,5.22454977,0.001743827,65000
3030.344,9.262880325,,2.893320084,3.219397783,2.434988976,98.35544586,,87.6502533,129.9378052,5.342297077,0.01124715,65000
3030.496,9.48421669,,2.742688417,3.214730263,2.461111069,94.90998077,,84.87012482,129.5257263,5.396448135,0.063820809,65000
3030.648,9.435078621,,2.670842886,3.178302288,2.496034145,93.15024567,,86.44678497,130.0528107,5.382237911,0.080281757,65000
3030.8,9.196600914,,2.698854685,3.008474112,2.49717021,92.98866272,,85.37438965,129.7561798,5.367169857,0.057924617,65000
3030.952,9.20569706,,2.683119774,2.907416344,2.413293123,92.43966675,,86.28382874,129.8571014,5.351991177,0.034850903,65000
3031.104,9.148908615,,2.766584873,2.867169619,2.354851246,93.83589172,,87.14508057,129.7787933,5.336923599,0.064111449,65030
3031.256,9.132800102,,2.726981878,2.798022032,2.325120449,87.85767365,,87.92102051,130.0522003,5.321747303,0.080064222,65030
3031.408,9.120195389,,2.676622391,2.767444849,2.355042458,83.64813232,,87.1517334,129.4015503,5.306679726,0.091129966,65030
3031.56,9.374854088,,2.704118252,2.801346541,2.361691237,84.86021423,,87.90022278,129.7440033,5.291501522,0.07045459,65030
3031.712,9.186923027,,2.628305197,2.807372809,2.395779371,88.36953735,,85.1601181,129.7748108,5.276432514,0.073960863,65030
3031.864,9.262449265,,2.718302965,2.747270346,2.423010349,92.17343903,,84.23168182,130.1582184,5.261256218,0.057809435,65030
3032.016,9.172276497,,2.802152634,2.696599722,2.457280874,91.74150085,,84.63269806,130.6285248,5.246163845,0.046183467,65000
3032.168,9.097109795,,2.915784597,2.653311729,2.49898839,93.97180939,,84.30088806,130.7624817,5.230980873,0.06658265,65000
3032.32,9.166321755,,3.024908781,2.625977755,2.498538733,94.87236023,,85.60643005,130.9492798,5.215769291,0.066442519,65000
3032.472,9.082725525,,2.892815828,2.636484623,2.471405506,93.95130158,,85.4023056,130.3859558,5.200621128,0.043755833,65000
3032.624,9.066972733,,2.791652918,2.677496433,2.443322897,92.80245972,,85.69730377,130.6026154,5.185290813,0.026928788,65000
3032.776,9.20514679,,2.631375074,2.678322077,2.432871819,97.02405548,,86.60617828,130.3769226,5.170322418,0.04272677,65000
3032.928,9.467892647,,2.65435338,2.672754288,2.434645653,103.0820694,,84.98925018,130.4787445,5.154853821,0.060473148,65000
3033.08,9.20897007,,2.682485342,2.667307854,2.459861755,107.3076019,,84.79942322,130.2440033,5.137225151,0.062054168,65000
3033.232,9.153597832,,2.734004736,2.581097126,2.445613146,103.5170441,,86.78289032,130.2371368,5.105463028,0.027818263,65000
3033.384,9.127807617,,2.687564611,2.502200365,2.410713911,95.99693298,,86.10215759,130.1321716,5.046841621,0.020730991,65000
3033.536,9.002806664,,2.585625887,2.487840653,2.363244295,91.0098877,,83.95654297,130.3627014,4.973336697,0.019266045,65000
3033.688,8.998717308,,2.523036003,2.449300528,2.354593992,90.59029388,,88.23964691,130.2500153,4.899350166,0.039558347,65000
3033.84,9.115422249,,2.466844559,2.428544283,2.383898258,92.47225952,,86.24385071,130.3634644,4.825410843,0.077283397,65000
3033.992,9.327292442,,2.465005636,2.449611664,2.383670569,93.57239533,,86.37062836,130.2650299,4.751453877,0.110024728,65000
3034.144,9.085577965,,2.431566238,2.407995701,2.380899906,95.84257507,,87.0491333,130.7191467,4.67757082,0.131657779,65000
3034.296,9.258449554,,2.362180948,2.364498138,2.354237318,94.6063385,,86.90238953,130.1190033,4.603578568,0.087040484,65000
3034.448,9.0724926,,2.354040861,2.356934071,2.364872456,95.13223267,,86.68854523,130.1232147,4.529628277,0.024123717,65000
3034.6,9.060785294,,2.322104693,2.282444716,2.374034882,93.24230957,,89.64175415,130.2518616,4.455681324,-0.006627564,65000
3034.752,9.003890991,,2.350116253,2.213831902,2.351515293,90.81180573,,91.21900177,130.5122223,4.381759644,0.011034323,65000
3034.904,9.011552811,,2.347242594,2.229820967,2.343699932,96.08480072,,87.1780777,131.1290894,4.307812214,0.056838945,65000
3035.056,8.976888657,,2.366507292,2.228590727,2.356797695,98.99273682,,88.01702118,131.5339813,4.233861446,0.070544191,65000
3035.208,9.088438988,,2.337309599,2.217329025,2.397580862,103.7641144,,88.32562256,133.1060181,4.159813404,0.047280632,65000
3035.36,9.017261505,,2.318430424,2.256739855,2.447701931,99.9960556,,88.65394592,132.4754791,4.07488966,0.039765712,65000
3035.512,9.016798973,,2.250285387,2.258542299,2.489687204,101.9442596,,89.89315796,131.4940033,4.017800331,0.052957881,65000
3035.664,9.014035225,,2.220804691,2.202330351,2.505721808,100.6991806,,88.58320618,131.4992523,4.06730938,0.040434599,65000
3035.816,9.024912834,,2.243052483,2.202175379,2.499243736,102.0810471,,88.63883209,131.8702698,4.192692757,0.007068485,65000
3035.968,9.031200409,,2.307480812,2.174807549,2.516003132,102.8008041,,89.42640686,131.9930115,4.331659317,-0.001879328,65000
3036.12,9.031200409,,2.376359224,2.122344255,2.49505496,105.793457,,88.00199127,131.8661804,4.471461296,-0.000409808,65000
3036.272,9.042556763,,2.394500017,2.156879187,2.488595724,107.7965164,,87.05133057,131.3601379,4.609507084,0.024016189,65000
3036.424,8.979300499,,2.374825478,2.194105387,2.46346283,106.7286835,,86.34265137,128.7452393,4.744972229,0.03038935,65000
3036.576,8.936288834,,2.295644999,2.212407351,2.492397785,108.522377,,87.53055573,131.8604736,4.88364172,0.050709005,65000
3036.728,8.946458817,,2.270393133,2.232197523,2.492402554,105.2300186,,88.48266602,132.2421265,5.022306442,0.033174764,65000
3036.88,8.958660126,,2.211627483,2.254978657,2.509963989,104.3643646,,88.96030426,132.368103,5.160851479,0.016698919,65000
3037.032,8.927669525,,2.301250219,2.263120174,2.513961554,98.91833496,,86.59674072,132.4926148,5.307243824,0.009655671,65000
3037.184,8.925141335,,2.431998491,2.256763697,2.532438278,99.61486816,,83.98509979,132.6173401,5.400118828,0.015090288,65000
3037.336,8.852514267,,2.604591608,2.230476141,2.520327568,97.4355011,,84.32276917,132.0037689,5.345994473,0.012879016,65000
3037.488,8.820300102,,2.677196264,2.237130642,2.526796341,97.97481537,,86.072052,132.1167755,5.201049805,0.023760118,65000
3037.64,8.896817207,,2.556584835,2.252353191,2.508580208,97.06394196,,87.8353653,131.6290741,5.058373928,0.02111675,65000
3037.792,9.153002739,,2.354897738,2.243629932,2.473529339,101.1490936,,87.6764679,131.7410126,4.915669918,0.026454017,65000
3037.944,8.978568077,,2.206846237,2.249140739,2.43030858,103.1631393,,88.23325348,131.6222839,4.773128033,0.051981203,65000
3038.096,8.875608444,,2.152306557,2.256601334,2.403809309,101.9128571,,89.87210083,133.1976929,4.630665779,0.068288006,65000
3038.248,8.9635849,,2.166074991,2.198589802,2.379582405,95.98989868,,87.13834381,131.9113007,4.4879632,0.053102668,65000
3038.4,8.941025734,,2.244179249,2.154462099,2.383183003,92.18942261,,87.51691437,131.9896851,4.345252514,0.033160191,65000
3038.552,8.914099693,,2.316799164,2.134456635,2.412718296,91.60527039,,87.99210358,130.7901001,4.201927662,0.041211929,65000
3038.704,8.951338768,,2.321304798,2.111576557,2.461106777,94.94987488,,87.77935028,129.7523804,4.059428692,0.057357576,65000
3038.856,9.175494194,,2.265431166,2.104857206,2.495738506,95.90615082,,89.37358093,131.3895874,3.915145159,0.048426367,65000
3039.008,9.104422569,,2.178799629,2.129224539,2.501263857,94.52664948,,90.35388947,131.7007141,3.794608355,0.019559778,65000
3039.16,9.023400307,,2.16288352,2.120862007,2.53550148,92.73690033,,89.02857208,131.5929413,3.847165108,0.029818,65000
3039.312,9.054888725,,2.230258465,2.107405901,2.53826499,95.81768799,,88.28190613,131.9433441,4.052485943,0.020999452,65000
3039.464,9.065089226,,2.30542922,2.13289094,2.546899557,104.7649994,,87.56797028,132.0805054,4.158351421,0.015641615,65000
3039.616,9.010540962,,2.29303956,2.155614376,2.548180103,107.8551178,,88.66168976,131.8212433,4.279153824,0.013342194,65000
3039.768,9.093136787,,2.236546755,2.161459923,2.546226025,103.4396515,,88.04821014,131.5997162,4.403985024,0.012194539,65000
3039.92,9.11747551,,2.190963984,2.172408104,2.53137207,97.43048096,,88.457901,131.3821716,4.528770447,0.009462231,65000
3040.072,9.101599693,,2.242036581,2.194426298,2.52853632,94.4908905,,86.69436646,131.6033478,4.653539181,0.011026713,65000
3040.224,9.096424103,,2.357300758,2.171125889,2.495425701,98.95500183,,85.77898407,130.3332367,4.774217129,0.011389587,65000
3040.376,9.098854065,,2.4131217,2.1976192,2.433280945,99.07523346,,84.86605835,130.4768372,4.845009327,0.035230145,65000
3040.528,9.264135361,,2.388173103,2.261333942,2.380943775,98.68457794,,86.01114655,130.0295105,4.849100113,0.078141473,65000
3040.68,9.189628601,,2.25720191,2.308532238,2.362673283,97.12236786,,88.31497192,130.3415222,4.849100113,0.115709767,65000
3040.832,9.131767273,,2.288444042,2.344925165,2.386503696,96.2014389,,88.92772675,130.3690033,4.849100113,0.130558521,65000
3040.984,9.14339447,,2.297186613,2.307277679,2.384099007,95.59050751,,89.84432983,132.210495,4.849100113,0.09064918,65000
3041.136,9.270484924,,2.308381319,2.259283066,2.406208277,92.78932953,,87.94194031,131.565445,4.849100113,0.076417133,65000
3041.288,9.169474602,,2.269599915,2.250549078,2.418829441,92.5925293,,88.55741882,130.0053406,4.815204144,0.080607839,65000
3041.44,9.18422699,,2.25119853,2.235896826,2.449410915,93.32924652,,88.06124878,129.8690033,4.678412437,0.107297912,65000
3041.592,9.299292564,,2.300445318,2.194538117,2.40583849,93.84835815,,89.18508911,129.6411133,4.456537724,0.092515886,65000
3041.744,9.219995499,,2.244394541,2.207747221,2.349478722,94.9111023,,89.12281799,129.2785492,4.232841015,0.070738025,65000
3041.896,9.151312828,,2.176495791,2.241263151,2.2950387,94.78800201,,90.92360687,126.8671265,4.012418747,0.037757881,65000
3042.048,9.177636147,,2.050832987,2.183049679,2.324294329,93.85337067,,90.89369965,128.8770447,3.820340157,0.049671244,65000
3042.2,9.311646462,,2.080564976,2.14260006,2.38526082,92.4916687,,89.88007355,129.0063782,3.793303728,0.092100002,65000
3042.352,9.547009468,,2.153892517,2.129307509,2.38783288,93.88433075,,90.03257752,129.3304749,3.999974728,0.105725311,65000
3042.504,9.706180573,,2.112758398,2.097014427,2.370460749,97.1269989,,91.64265442,129.033432,4.260373116,0.109804802,65000
3042.656,9.670269013,,2.047261953,2.131160975,2.334083319,99.1421814,,93.31793976,129.3287201,4.534582615,0.096597172,65000
3042.808,9.467610359,,1.913310528,2.166862011,2.347833872,95.3132782,,92.43087769,129.0351257,4.751663208,0.111736119,65000
3042.96,9.618758202,,2.000816107,2.181809664,2.356096983,98.37294769,,90.60449219,129.880661,4.842457295,0.108334377,65000
3043.112,9.501736641,,2.140244246,2.182345152,2.367830515,100.268074,,91.23924255,129.5518951,4.849100113,0.085937873,65000
3043.264,9.325016975,,2.256198645,2.188343048,2.398618221,102.5396271,,87.25613403,129.6042481,4.849100113,0.089033604,65000
3043.416,9.422265053,,2.255189896,2.205903292,2.374895811,98.82553864,,87.85555267,129.5090332,4.849100113,0.086102828,65000
3043.568,9.414168358,,2.212462902,2.239806175,2.339854717,95.21207428,,89.35043335,129.7133637,4.849100113,0.079800375,65000
3043.72,9.418426514,,2.316930294,2.293938637,2.278448105,95.95930481,,87.360466,129.7440033,4.813491821,0.046085347,65000
3043.872,9.383473396,,2.345747232,2.364798546,2.308322191,96.49815369,,88.42843628,131.1599274,4.665647984,0.046331864,65000
3044.024,9.335900307,,2.46666646,2.411532641,2.365040541,94.44261169,,87.2583313,131.5862732,4.478734016,0.04406745,65030
3044.176,9.432495117,,2.526623488,2.446033955,2.438573837,86.90400696,,87.14070129,129.8853607,4.288728714,0.047828559,65030
3044.328,9.403883934,,2.679136753,2.502904415,2.50384593,82.43125153,,86.77536774,129.4032135,4.098556995,0.059685715,65030
3044.48,9.349611282,,2.822252989,2.577935219,2.522150993,84.98497772,,85.77416229,129.5841827,3.899752379,0.065467849,65030
3044.632,9.345742226,,2.863791943,2.603395701,2.495874882,88.17256165,,84.39308167,129.940918,3.777143478,0.070462413,65000
3044.784,9.331384659,,2.842584133,2.632726431,2.459894657,88.88157654,,85.01121521,127.7464981,3.927435875,0.080331601,65000
3044.936,9.292114258,,2.765532255,2.640236139,2.45933342,87.34656525,,85.96308136,129.5004273,4.094850063,0.08661212,65000
3045.088,9.386467934,,2.725697756,2.540845871,2.454484224,91.46800232,,87.5231781,129.5502319,4.259518623,0.074943334,65000
3045.24,9.418629646,,2.628209353,2.459882021,2.435257912,92.85189056,,89.59378052,129.8119354,4.436320782,0.073075749,65000
3045.392,9.490426064,,2.438741207,2.427295208,2.386667252,90.46720123,,90.72519684,129.7633057,4.560026646,0.097820722,65000
3045.544,9.562630653,,2.198667765,2.397744894,2.359908342,88.04912567,,90.46797943,129.849411,4.516792774,0.132919639,65000
3045.696,9.535364151,,2.138871431,2.390017033,2.322652578,90.54084778,,90.89603424,129.7640381,4.471056938,0.126755089,65000
3045.848,9.554029465,,2.15321064,2.390416145,2.331484318,97.15218353,,91.49047089,130.2672424,4.421173573,0.130114138,65000
3046,9.612956047,,2.214720964,2.318988562,2.379640341,98.44591522,,89.39183807,129.4297028,4.37610054,0.149792299,65000
3046.152,9.631949425,,2.267169952,2.26475358,2.458646536,93.32669067,,88.44691467,130.4930267,4.328568459,0.173151881,65000
3046.304,9.534486771,,2.304328442,2.263448715,2.500944138,90.05605316,,87.38774109,131.0549164,4.281037331,0.148517832,65000
3046.456,9.520996094,,2.400609493,2.27675128,2.496484757,92.50627136,,87.07886505,130.705719,4.233505249,0.094820209,65000
3046.608,9.467725754,,2.461195469,2.310435534,2.477570534,99.31511688,,88.03979492,131.2372284,4.185964108,0.065298699,65000
3046.76,9.374300957,,2.505661011,2.373863936,2.495175123,100.5940628,,89.22969055,131.7800293,4.138431549,0.07518477,65000
3046.912,9.430685043,,2.5004282,2.431167364,2.540187836,98.98439026,,87.48088837,132.5589905,4.090899944,0.094954245,65000
3047.064,9.374938011,,2.537881851,2.442020893,2.586368322,98.42261505,,87.83511353,132.1000519,4.046750546,0.096930653,65000
3047.216,9.256094933,,2.637741327,2.439592123,2.599482536,99.00872803,,87.34501648,132.0897522,3.957084894,0.078890331,65000
3047.368,9.255232811,,2.621527433,2.451816559,2.601551533,98.91027832,,87.66274262,131.0032959,3.816198111,0.069482811,65000
3047.52,9.198731422,,2.598045111,2.44533968,2.573723316,96.79131317,,87.96376801,131.2497253,3.9666183,0.052926049,65000
3047.672,9.182332039,,2.572683096,2.434715509,2.533984423,92.33655548,,86.85377502,132.1746216,4.105297089,0.051231727,65030
3047.824,9.222446442,,2.568216801,2.457007408,2.532251597,87.78084564,,87.45859528,132.4693909,4.243975163,0.087196179,65030
3047.976,9.345504761,,2.566836119,2.433710814,2.529116154,85.8396759,,86.41143036,131.8934021,4.382644653,0.108274818,65030
3048.128,9.273898125,,2.58703804,2.379220724,2.529459477,83.17327118,,87.89601135,131.7440033,4.523115158,0.108509973,65030
3048.28,9.101599693,,2.598424196,2.37240696,2.525128126,81.95711517,,85.71154022,131.4458771,4.659853935,0.105158158,65030
3048.432,9.117673874,,2.498041868,2.375851154,2.529655218,82.62879181,,87.77820587,131.1708984,4.80303669,0.12213432,65000
3048.584,9.273033142,,2.438526154,2.342068672,2.508942127,88.93713379,,87.73055267,131.2177734,4.937153339,0.128172159,65000
3048.736,9.254633904,,2.373583555,2.35438323,2.457562685,94.14225006,,86.40210724,131.6379547,5.057615757,0.108201601,65000
3048.888,9.077674866,,2.442453146,2.382651091,2.427601814,91.8820343,,87.97850037,131.7440033,5.06406641,0.082755387,65000
3049.04,9.082369804,,2.515134335,2.349386931,2.445599079,85.83460999,,89.42059326,131.5485535,4.968968868,0.061501302,65000
3049.192,9.062249184,,2.560061932,2.323236466,2.492289543,83.19553375,,86.51128388,131.8837738,4.882241249,0.042185973,65000
3049.344,9.05860424,,2.621097088,2.338851452,2.53905201,88.87530518,,87.96374512,131.9940033,4.78979063,0.030500168,65000
3049.496,9.058906555,,2.564555883,2.324400187,2.564461708,98.71420288,,87.29810333,132.5743408,4.697209835,0.023008781,65000
3049.648,9.007800102,,2.561372042,2.289073706,2.554794788,104.5640183,,85.54814911,133.1295929,4.604647636,0.005692369,65000
3049.8,9.003965378,,2.549305916,2.298604965,2.53151083,103.4848938,,88.01320648,134.877945,4.512085915,-0.004605833,65000
3049.952,9.011452675,,2.485185862,2.314366341,2.518487454,98.4623642,,87.84127808,134.6981812,4.419523716,0.001998795,65000
3050.104,9.061434746,,2.430179596,2.301279545,2.534778118,94.7363739,,88.15427399,133.8251495,4.327069283,0.023129799,65000
3050.256,9.101599693,,2.387548685,2.287936211,2.559190989,96.94152832,,88.19608307,133.428772,4.234490395,0.03423341,65000
3050.408,9.041469574,,2.394202948,2.270439148,2.563709974,101.936882,,88.4054184,133.7481384,4.141928673,0.023098191,65000
3050.56,8.976599693,,2.431567192,2.233938932,2.553823233,105.7340851,,88.3052063,133.7745056,4.049366951,0.004252218,65000
3050.712,8.980317116,,2.489448786,2.219746828,2.542413235,104.7847748,,87.96089172,133.5555573,3.956896067,-0.00625845,65000
3050.864,8.984399796,,2.502691269,2.250188351,2.535993576,103.6084442,,87.72071838,133.306427,3.86433363,3.38E-05,65000
3051.016,9.013800621,,2.432688475,2.287928343,2.529880047,103.3200836,,88.28224182,131.6313171,3.782353163,0.0093,65000
3051.168,9.06515789,,2.391207218,2.321195841,2.542392731,101.5423966,,87.77326202,131.7392273,3.774133444,0.021191107,65000
3051.32,9.034976959,,2.409786463,2.356385231,2.553817511,98.85656738,,87.28070068,132.7289276,3.810865402,0.021049205,65000
3051.472,8.976599693,,2.506125212,2.3284688,2.534368992,96.86925507,,87.87145233,133.2713928,3.85183692,0.010353022,65000
3051.624,8.976599693,,2.593635321,2.277842045,2.492624283,95.58043671,,86.97671509,133.2768707,3.895140171,0.018812714,65000
3051.776,9.087367058,,2.587400198,2.275689364,2.416005135,95.12909699,,87.38385773,133.4276886,3.935226202,0.031150512,65000
3051.928,9.126235008,,2.552551985,2.278234005,2.353131771,96.72863007,,87.21908569,132.7614899,3.980244875,0.048874565,65000
3052.08,9.019127846,,2.468555927,2.281499386,2.313435078,97.66519928,,88.34714508,132.3114319,4.01502943,0.064200923,65000
3052.232,9.100609779,,2.415759563,2.339673758,2.337823868,95.85009766,,89.5515213,131.608017,4.017800331,0.08461275,65000
3052.384,9.146431923,,2.437727451,2.366028309,2.411422968,89.05757904,,88.15908051,131.5500336,4.017800331,0.091904953,65000
3052.536,9.03732872,,2.405371666,2.322673559,2.490017891,82.47187805,,88.2220993,131.6190033,4.027202129,0.072373077,65030
3052.688,8.96620369,,2.477224112,2.289651871,2.531488657,79.86870575,,89.07081604,132.8783569,4.07232523,0.038573355,65030
3052.84,9.155673981,,2.422626972,2.27523613,2.504076242,82.1243515,,88.47245026,133.9061737,4.148372173,0.012919712,65030
3052.992,9.30503273,,2.405624867,2.240200043,2.480997086,88.85200501,,89.24380493,133.2271118,4.225364685,0.033835534,65000
3053.144,9.123389244,,2.432388783,2.277525187,2.458761931,91.92942047,,89.84851837,132.335556,4.302369118,0.073216572,65000
3053.296,9.093916893,,2.393420458,2.372570515,2.452381611,94.84645081,,89.34056091,132.2962494,4.379263878,0.104997829,65000
3053.448,9.195367813,,2.432192564,2.431927443,2.46122098,98.61747742,,88.2290802,132.4571991,4.456315517,0.100300387,65000
3053.6,9.209292412,,2.481591225,2.442171335,2.455871344,102.6291657,,87.63109589,132.230423,4.533258438,0.059483077,65000
