DEPTH_MD,CALI,RSHA,CALI,RSHA,CALI,RSHA,CALI
1788.252796,18.40047264,,19.40047264,,20.40047264,,21.40047264
1788.404796,18.52465057,,19.52465057,,20.52465057,,21.52465057
1788.556796,18.63397789,,19.63397789,,20.63397789,,21.63397789
1788.708796,18.66270447,,19.66270447,,20.66270447,,21.66270447
1788.860796,18.6858387,,19.6858387,,20.6858387,,21.6858387
1789.012796,18.59306526,,19.59306526,,20.59306526,,21.59306526
1789.164796,18.52139854,,19.52139854,,20.52139854,,21.52139854
1789.316796,18.81401444,,19.81401444,,20.81401444,,21.81401444
1789.468796,18.9151783,,19.9151783,,20.9151783,,21.9151783
1789.620796,18.59333992,,19.59333992,,20.59333992,,21.59333992
1789.772796,18.40402794,,19.40402794,,20.40402794,,21.40402794
1789.924796,18.3880558,,19.3880558,,20.3880558,,21.3880558
1790.076796,18.36440086,,19.36440086,,20.36440086,,21.36440086
1790.228796,18.2878952,,19.2878952,,20.2878952,,21.2878952
1790.380796,18.20871544,,19.20871544,,20.20871544,,21.20871544
1790.532796,18.17730141,,19.17730141,,20.17730141,,21.17730141
1790.684796,18.17244148,,19.17244148,,20.17244148,,21.17244148
1790.836796,18.17938423,,19.17938423,,20.17938423,,21.17938423
1790.988796,18.25530243,,19.25530243,,20.25530243,,21.25530243
1791.140796,18.62028694,,19.62028694,,20.62028694,,21.62028694
1791.292796,18.8722496,,19.8722496,,20.8722496,,21.8722496
1791.444796,18.81925964,,19.81925964,,20.81925964,,21.81925964
1791.596796,18.78843689,,19.78843689,,20.78843689,,21.78843689
1791.748796,18.60033798,,19.60033798,,20.60033798,,21.60033798
1791.900796,18.41639137,,19.41639137,,20.41639137,,21.41639137
1792.052796,18.47370148,,19.47370148,,20.47370148,,21.47370148
1792.204796,18.72847176,,19.72847176,,20.72847176,,21.72847176
1792.356796,18.81328774,,19.81328774,,20.81328774,,21.81328774
1792.508796,18.55636406,,19.55636406,,20.55636406,,21.55636406
1792.660796,18.63158035,,19.63158035,,20.63158035,,21.63158035
1792.812796,19.13680649,,20.13680649,,21.13680649,,22.13680649
1792.964796,19.12908745,,20.12908745,,21.12908745,,22.12908745
1793.116796,18.53656769,,19.53656769,,20.53656769,,21.53656769
1793.268796,18.21310997,,19.21310997,,20.21310997,,21.21310997
1793.420796,18.21500015,,19.21500015,,20.21500015,,21.21500015
1793.572796,18.2497139,,19.2497139,,20.2497139,,21.2497139
1793.724796,18.32564545,,19.32564545,,20.32564545,,21.32564545
1793.876796,18.42265892,,19.42265892,,20.42265892,,21.42265892
1794.028796,18.48495483,,19.48495483,,20.48495483,,21.48495483
1794.180796,18.48015022,,19.48015022,,20.48015022,,21.48015022
1794.332796,18.41315651,,19.41315651,,20.41315651,,21.41315651
1794.484796,18.33533669,,19.33533669,,20.33533669,,21.33533669
1794.636796,18.35802651,,19.35802651,,20.35802651,,21.35802651
1794.788796,18.49426651,,19.49426651,,20.49426651,,21.49426651
1794.940796,18.64962769,,19.64962769,,20.64962769,,21.64962769
1795.092796,18.71384811,,19.71384811,,20.71384811,,21.71384811
1795.244796,18.8799305,,19.8799305,,20.8799305,,21.8799305
1795.396796,19.10313606,,20.10313606,,21.10313606,,22.10313606
1795.548796,19.20481682,,20.20481682,,21.20481682,,22.20481682
1795.700796,18.8879776,,19.8879776,,20.8879776,,21.8879776
1795.852796,18.41160202,,19.41160202,,20.41160202,,21.41160202
1796.004796,18.50322533,,19.50322533,,20.50322533,,21.50322533
1796.156796,18.96871758,,19.96871758,,20.96871758,,21.96871758
1796.308796,19.12170029,,20.12170029,,21.12170029,,22.12170029
1796.460796,18.71281815,,19.71281815,,20.71281815,,21.71281815
1796.612796,18.58423615,,19.58423615,,20.58423615,,21.58423615
1796.764796,18.82882881,,19.82882881,,20.82882881,,21.82882881
1796.916796,18.66478348,,19.66478348,,20.66478348,,21.66478348
1797.068796,18.51465416,,19.51465416,,20.51465416,,21.51465416
1797.220796,18.85887909,,19.85887909,,20.85887909,,21.85887909
1797.372796,19.18023682,,20.18023682,,21.18023682,,22.18023682
1797.524796,19.32395554,,20.32395554,,21.32395554,,22.32395554
1797.676796,19.02666473,,20.02666473,,21.02666473,,22.02666473
1797.828796,18.56619072,,19.56619072,,20.56619072,,21.56619072
1797.980796,18.58509636,,19.58509636,,20.58509636,,21.58509636
1798.132796,18.72134018,,19.72134018,,20.72134018,,21.72134018
1798.284796,18.93192482,,19.93192482,,20.93192482,,21.93192482
1798.436796,19.16565132,,20.16565132,,21.16565132,,22.16565132
1798.588796,18.91799545,,19.91799545,,20.91799545,,21.91799545
1798.740796,18.40677452,,19.40677452,,20.40677452,,21.40677452
1798.892796,18.33673668,,19.33673668,,20.33673668,,21.33673668
1799.044796,18.29303551,,19.29303551,,20.29303551,,21.29303551
1799.196796,18.27190781,,19.27190781,,20.27190781,,21.27190781
1799.348796,18.27502251,,19.27502251,,20.27502251,,21.27502251
1799.500796,18.28520775,,19.28520775,,20.28520775,,21.28520775
1799.652796,18.28797722,,19.28797722,,20.28797722,,21.28797722
1799.804796,18.28467751,,19.28467751,,20.28467751,,21.28467751
1799.956796,18.28141594,,19.28141594,,20.28141594,,21.28141594
1800.108796,18.28129959,,19.28129959,,20.28129959,,21.28129959
1800.260796,18.28129959,,19.28129959,,20.28129959,,21.28129959
1800.412796,18.28249359,,19.28249359,,20.28249359,,21.28249359
1800.564796,18.28735161,,19.28735161,,20.28735161,,21.28735161
1800.716796,18.29389381,,19.29389381,,20.29389381,,21.29389381
1800.868796,18.3034668,,19.3034668,,20.3034668,,21.3034668
1801.020796,18.3181572,,19.3181572,,20.3181572,,21.3181572
1801.172796,18.38117409,,19.38117409,,20.38117409,,21.38117409
1801.324796,18.52669525,,19.52669525,,20.52669525,,21.52669525
1801.476796,18.52475166,,19.52475166,,20.52475166,,21.52475166
1801.628796,18.29025269,,19.29025269,,20.29025269,,21.29025269
1801.780796,18.19200134,,19.19200134,,20.19200134,,21.19200134
1801.932796,18.28653336,,19.28653336,,20.28653336,,21.28653336
1802.084796,18.33711243,,19.33711243,,20.33711243,,21.33711243
1802.236796,18.29502487,,19.29502487,,20.29502487,,21.29502487
1802.388796,18.28461647,,19.28461647,,20.28461647,,21.28461647
1802.540796,18.38817978,,19.38817978,,20.38817978,,21.38817978
1802.692796,18.47270012,,19.47270012,,20.47270012,,21.47270012
1802.844796,18.55721855,,19.55721855,,20.55721855,,21.55721855
1802.996796,18.47227478,,19.47227478,,20.47227478,,21.47227478
1803.148796,18.25076866,,19.25076866,,20.25076866,,21.25076866
1803.300796,18.28611755,,19.28611755,,20.28611755,,21.28611755
1803.452796,18.31712341,,19.31712341,,20.31712341,,21.31712341
1803.604796,18.36111832,,19.36111832,,20.36111832,,21.36111832
1803.756796,18.34719467,,19.34719467,,20.34719467,,21.34719467
1803.908796,18.28312111,,19.28312111,,20.28312111,,21.28312111
1804.060796,18.26359367,,19.26359367,,20.26359367,,21.26359367
1804.212796,18.28918648,,19.28918648,,20.28918648,,21.28918648
1804.364796,18.33524513,,19.33524513,,20.33524513,,21.33524513
1804.516796,18.33218765,,19.33218765,,20.33218765,,21.33218765
1804.668796,18.2724762,,19.2724762,,20.2724762,,21.2724762
1804.820796,18.25124359,,19.25124359,,20.25124359,,21.25124359
1804.972796,18.26869774,,19.26869774,,20.26869774,,21.26869774
1805.124796,18.28891182,,19.28891182,,20.28891182,,21.28891182
1805.276796,18.31828308,,19.31828308,,20.31828308,,21.31828308
1805.428796,18.33543778,,19.33543778,,20.33543778,,21.33543778
1805.580796,18.33101273,,19.33101273,,20.33101273,,21.33101273
1805.732796,18.3281002,,19.3281002,,20.3281002,,21.3281002
1805.884796,18.33571434,,19.33571434,,20.33571434,,21.33571434
1806.036796,18.38489723,,19.38489723,,20.38489723,,21.38489723
1806.188796,18.46675682,,19.46675682,,20.46675682,,21.46675682
1806.340796,18.45398712,,19.45398712,,20.45398712,,21.45398712
1806.492796,18.3477211,,19.3477211,,20.3477211,,21.3477211
1806.644796,18.28123093,,19.28123093,,20.28123093,,21.28123093
1806.796796,18.26468658,,19.26468658,,20.26468658,,21.26468658
1806.948796,18.30198669,,19.30198669,,20.30198669,,21.30198669
1807.100796,18.41586113,,19.41586113,,20.41586113,,21.41586113
1807.252796,18.39622116,,19.39622116,,20.39622116,,21.39622116
1807.404796,18.25009346,,19.25009346,,20.25009346,,21.25009346
1807.556796,18.26255417,,19.26255417,,20.26255417,,21.26255417
1807.708796,18.47538567,,19.47538567,,20.47538567,,21.47538567
1807.860796,18.55043984,,19.55043984,,20.55043984,,21.55043984
1808.012796,18.41495132,,19.41495132,,20.41495132,,21.41495132
1808.164796,18.29353714,,19.29353714,,20.29353714,,21.29353714
1808.316796,18.17575836,,19.17575836,,20.17575836,,21.17575836
1808.468796,18.11454773,,19.11454773,,20.11454773,,21.11454773
1808.620796,18.13210106,,19.13210106,,20.13210106,,21.13210106
1808.772796,18.2925911,,19.2925911,,20.2925911,,21.2925911
1808.924796,18.56552315,,19.56552315,,20.56552315,,21.56552315
1809.076796,18.42995071,,19.42995071,,20.42995071,,21.42995071
1809.228796,18.13576508,,19.13576508,,20.13576508,,21.13576508
1809.380796,18.12145042,,19.12145042,,20.12145042,,21.12145042
1809.532796,18.13636971,,19.13636971,,20.13636971,,21.13636971
1809.684796,18.17048073,,19.17048073,,20.17048073,,21.17048073
1809.836796,18.26068115,,19.26068115,,20.26068115,,21.26068115
1809.988796,18.36144066,,19.36144066,,20.36144066,,21.36144066
1810.140796,18.47416687,,19.47416687,,20.47416687,,21.47416687
1810.292796,18.52907753,,19.52907753,,20.52907753,,21.52907753
1810.444796,18.40048027,,19.40048027,,20.40048027,,21.40048027
1810.596796,18.29813194,,19.29813194,,20.29813194,,21.29813194
1810.748796,18.30876732,,19.30876732,,20.30876732,,21.30876732
1810.900796,18.32676125,,19.32676125,,20.32676125,,21.32676125
1811.052796,18.40272713,,19.40272713,,20.40272713,,21.40272713
1811.204796,18.53232956,,19.53232956,,20.53232956,,21.53232956
1811.356796,18.70914459,,19.70914459,,20.70914459,,21.70914459
1811.508796,18.59776497,,19.59776497,,20.59776497,,21.59776497
1811.660796,18.48638725,,19.48638725,,20.48638725,,21.48638725
1811.812796,18.37500954,,19.37500954,,20.37500954,,21.37500954
1811.964796,18.27334786,,19.27334786,,20.27334786,,21.27334786
1812.116796,18.24137116,,19.24137116,,20.24137116,,21.24137116
1812.268796,18.30794907,,19.30794907,,20.30794907,,21.30794907
1812.420796,18.2652359,,19.2652359,,20.2652359,,21.2652359
1812.572796,18.24835014,,19.24835014,,20.24835014,,21.24835014
1812.724796,18.35455704,,19.35455704,,20.35455704,,21.35455704
1812.876796,18.38365746,,19.38365746,,20.38365746,,21.38365746
1813.028796,18.35690689,,19.35690689,,20.35690689,,21.35690689
1813.180796,18.31904602,,19.31904602,,20.31904602,,21.31904602
1813.332796,18.26954269,,19.26954269,,20.26954269,,21.26954269
1813.484796,18.2466526,,19.2466526,,20.2466526,,21.2466526
1813.636796,18.21461296,,19.21461296,,20.21461296,,21.21461296
1813.788796,18.22485924,,19.22485924,,20.22485924,,21.22485924
1813.940796,18.29689598,,19.29689598,,20.29689598,,21.29689598
1814.092796,18.33655739,,19.33655739,,20.33655739,,21.33655739
1814.244796,18.30665398,,19.30665398,,20.30665398,,21.30665398
1814.396796,18.27472687,,19.27472687,,20.27472687,,21.27472687
1814.548796,18.24528885,,19.24528885,,20.24528885,,21.24528885
1814.700796,18.20079613,,19.20079613,,20.20079613,,21.20079613
1814.852796,18.17995262,,19.17995262,,20.17995262,,21.17995262
1815.004796,18.17918968,,19.17918968,,20.17918968,,21.17918968
1815.156796,18.17427635,,19.17427635,,20.17427635,,21.17427635
1815.308796,18.159132,,19.159132,,20.159132,,21.159132
1815.460796,18.13990593,,19.13990593,,20.13990593,,21.13990593
1815.612796,18.12936974,,19.12936974,,20.12936974,,21.12936974
1815.764796,18.1296711,,19.1296711,,20.1296711,,21.1296711
1815.916796,18.13464165,,19.13464165,,20.13464165,,21.13464165
1816.068796,18.15037346,,19.15037346,,20.15037346,,21.15037346
1816.220796,18.16553688,,19.16553688,,20.16553688,,21.16553688
1816.372796,18.16736984,,19.16736984,,20.16736984,,21.16736984
1816.524796,18.16999626,,19.16999626,,20.16999626,,21.16999626
1816.676796,18.17279434,,19.17279434,,20.17279434,,21.17279434
1816.828796,18.18339348,,19.18339348,,20.18339348,,21.18339348
1816.980796,18.21912003,,19.21912003,,20.21912003,,21.21912003
1817.132796,18.24900246,,19.24900246,,20.24900246,,21.24900246
1817.284796,18.26169586,,19.26169586,,20.26169586,,21.26169586
1817.436796,18.28554726,,19.28554726,,20.28554726,,21.28554726
1817.588796,18.31944466,,19.31944466,,20.31944466,,21.31944466
1817.740796,18.37443161,,19.37443161,,20.37443161,,21.37443161
1817.892796,18.35096932,,19.35096932,,20.35096932,,21.35096932
1818.044796,18.32750702,,19.32750702,,20.32750702,,21.32750702
1818.196796,18.30404472,,19.30404472,,20.30404472,,21.30404472
1818.348796,18.28124237,,19.28124237,,20.28124237,,21.28124237
1818.500796,18.26586914,,19.26586914,,20.26586914,,21.26586914
1818.652796,18.27047539,,19.27047539,,20.27047539,,21.27047539
1818.804796,18.32165337,,19.32165337,,20.32165337,,21.32165337
1818.956796,18.3787384,,19.3787384,,20.3787384,,21.3787384
1819.108796,18.38144493,,19.38144493,,20.38144493,,21.38144493
1819.260796,18.45160103,,19.45160103,,20.45160103,,21.45160103
1819.412796,18.39968109,,19.39968109,,20.39968109,,21.39968109
1819.564796,18.19499588,,19.19499588,,20.19499588,,21.19499588
1819.716796,18.12306595,,19.12306595,,20.12306595,,21.12306595
1819.868796,18.125,,19.125,,20.125,,21.125
1820.020796,18.125,,19.125,,20.125,,21.125
1820.172796,18.125,,19.125,,20.125,,21.125
1820.324796,18.12490463,,19.12490463,,20.12490463,,21.12490463
1820.476796,18.12263489,,19.12263489,,20.12263489,,21.12263489
1820.628796,18.1079998,,19.1079998,,20.1079998,,21.1079998
1820.780796,18.09464455,,19.09464455,,20.09464455,,21.09464455
1820.932796,18.09391022,,19.09391022,,20.09391022,,21.09391022
1821.084796,18.09599495,,19.09599495,,20.09599495,,21.09599495
1821.236796,18.10117912,,19.10117912,,20.10117912,,21.10117912
1821.388796,18.10520363,,19.10520363,,20.10520363,,21.10520363
1821.540796,18.12152481,,19.12152481,,20.12152481,,21.12152481
1821.692796,18.14655495,,19.14655495,,20.14655495,,21.14655495
1821.844796,18.15620422,,19.15620422,,20.15620422,,21.15620422
1821.996796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1822.148796,18.15646935,,19.15646935,,20.15646935,,21.15646935
1822.300796,18.16116905,,19.16116905,,20.16116905,,21.16116905
1822.452796,18.16880035,,19.16880035,,20.16880035,,21.16880035
1822.604796,18.17173004,,19.17173004,,20.17173004,,21.17173004
1822.756796,18.16588974,,19.16588974,,20.16588974,,21.16588974
1822.908796,18.15825272,,19.15825272,,20.15825272,,21.15825272
1823.060796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.212796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.364796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.516796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.668796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.820796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1823.972796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1824.124796,18.15630531,,19.15630531,,20.15630531,,21.15630531
1824.276796,18.15820313,,19.15820313,,20.15820313,,21.15820313
1824.428796,18.16577911,,19.16577911,,20.16577911,,21.16577911
1824.580796,18.17425728,,19.17425728,,20.17425728,,21.17425728
1824.732796,18.18512154,,19.18512154,,20.18512154,,21.18512154
1824.884796,18.19796753,,19.19796753,,20.19796753,,21.19796753
1825.036796,18.20303726,,19.20303726,,20.20303726,,21.20303726
1825.188796,18.21274757,,19.21274757,,20.21274757,,21.21274757
1825.340796,18.23588371,,19.23588371,,20.23588371,,21.23588371
1825.492796,18.2497139,,19.2497139,,20.2497139,,21.2497139
1825.644796,18.25322342,,19.25322342,,20.25322342,,21.25322342
1825.796796,18.26089668,,19.26089668,,20.26089668,,21.26089668
1825.948796,18.26547241,,19.26547241,,20.26547241,,21.26547241
1826.100796,18.2656002,,19.2656002,,20.2656002,,21.2656002
1826.252796,18.2718811,,19.2718811,,20.2718811,,21.2718811
1826.404796,18.29030609,,19.29030609,,20.29030609,,21.29030609
1826.556796,18.28850174,,19.28850174,,20.28850174,,21.28850174
1826.708796,18.24468231,,19.24468231,,20.24468231,,21.24468231
1826.860796,18.2123127,,19.2123127,,20.2123127,,21.2123127
1827.012796,18.21404457,,19.21404457,,20.21404457,,21.21404457
1827.164796,18.22474861,,19.22474861,,20.22474861,,21.22474861
1827.316796,18.25554466,,19.25554466,,20.25554466,,21.25554466
1827.468796,18.29651451,,19.29651451,,20.29651451,,21.29651451
1827.620796,18.30558777,,19.30558777,,20.30558777,,21.30558777
1827.772796,18.28212929,,19.28212929,,20.28212929,,21.28212929
1827.924796,18.24403954,,19.24403954,,20.24403954,,21.24403954
1828.076796,18.22029495,,19.22029495,,20.22029495,,21.22029495
1828.228796,18.22784233,,19.22784233,,20.22784233,,21.22784233
1828.380796,18.25637245,,19.25637245,,20.25637245,,21.25637245
1828.532796,18.28565598,,19.28565598,,20.28565598,,21.28565598
1828.684796,18.29916382,,19.29916382,,20.29916382,,21.29916382
1828.836796,18.31032753,,19.31032753,,20.31032753,,21.31032753
1828.988796,18.33151436,,19.33151436,,20.33151436,,21.33151436
1829.140796,18.35895538,,19.35895538,,20.35895538,,21.35895538
1829.292796,18.37382126,,19.37382126,,20.37382126,,21.37382126
1829.444796,18.36015129,,19.36015129,,20.36015129,,21.36015129
1829.596796,18.32326317,,19.32326317,,20.32326317,,21.32326317
1829.748796,18.30783653,,19.30783653,,20.30783653,,21.30783653
1829.900796,18.34246063,,19.34246063,,20.34246063,,21.34246063
1830.052796,18.37619019,,19.37619019,,20.37619019,,21.37619019
1830.204796,18.32579994,,19.32579994,,20.32579994,,21.32579994
1830.356796,18.21829414,,19.21829414,,20.21829414,,21.21829414
1830.508796,18.16167641,,19.16167641,,20.16167641,,21.16167641
1830.660796,18.15629959,,19.15629959,,20.15629959,,21.15629959
1830.812796,18.15913963,,19.15913963,,20.15913963,,21.15913963
1830.964796,18.16932488,,19.16932488,,20.16932488,,21.16932488
1831.116796,18.1843605,,19.1843605,,20.1843605,,21.1843605
1831.268796,18.19992447,,19.19992447,,20.19992447,,21.19992447
1831.420796,18.1869812,,19.1869812,,20.1869812,,21.1869812
1831.572796,18.13024521,,19.13024521,,20.13024521,,21.13024521
1831.724796,18.09634209,,19.09634209,,20.09634209,,21.09634209
1831.876796,18.10041046,,19.10041046,,20.10041046,,21.10041046
1832.028796,18.10160065,,19.10160065,,20.10160065,,21.10160065
1832.180796,18.11282921,,19.11282921,,20.11282921,,21.11282921
1832.332796,18.1387043,,19.1387043,,20.1387043,,21.1387043
1832.484796,18.14036751,,19.14036751,,20.14036751,,21.14036751
1832.636796,18.1065464,,19.1065464,,20.1065464,,21.1065464
1832.788796,18.0814476,,19.0814476,,20.0814476,,21.0814476
1832.940796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.092796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.244796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.396796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.548796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.700796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1833.852796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.004796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.156796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.308796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.460796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.612796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.764796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1834.916796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1835.068796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1835.220796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1835.372796,18.08076859,,19.08076859,,20.08076859,,21.08076859
1835.524796,18.08768845,,19.08768845,,20.08768845,,21.08768845
1835.676796,18.09289551,,19.09289551,,20.09289551,,21.09289551
1835.828796,18.09379959,,19.09379959,,20.09379959,,21.09379959
1835.980796,18.09116554,,19.09116554,,20.09116554,,21.09116554
1836.132796,18.08683968,,19.08683968,,20.08683968,,21.08683968
1836.284796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1836.436796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1836.588796,18.08849716,,19.08849716,,20.08849716,,21.08849716
1836.740796,18.09280968,,19.09280968,,20.09280968,,21.09280968
1836.892796,18.09379959,,19.09379959,,20.09379959,,21.09379959
1837.044796,18.09379959,,19.09379959,,20.09379959,,21.09379959
1837.196796,18.09123421,,19.09123421,,20.09123421,,21.09123421
1837.348796,18.08693695,,19.08693695,,20.08693695,,21.08693695
1837.500796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1837.652796,18.08843803,,19.08843803,,20.08843803,,21.08843803
1837.804796,18.09763527,,19.09763527,,20.09763527,,21.09763527
1837.956796,18.10245514,,19.10245514,,20.10245514,,21.10245514
1838.108796,18.10539627,,19.10539627,,20.10539627,,21.10539627
1838.260796,18.10018349,,19.10018349,,20.10018349,,21.10018349
1838.412796,18.09731674,,19.09731674,,20.09731674,,21.09731674
1838.564796,18.10287476,,19.10287476,,20.10287476,,21.10287476
1838.716796,18.10528755,,19.10528755,,20.10528755,,21.10528755
1838.868796,18.10593605,,19.10593605,,20.10593605,,21.10593605
1839.020796,18.09790039,,19.09790039,,20.09790039,,21.09790039
1839.172796,18.08588409,,19.08588409,,20.08588409,,21.08588409
1839.324796,18.08173752,,19.08173752,,20.08173752,,21.08173752
1839.476796,18.08715439,,19.08715439,,20.08715439,,21.08715439
1839.628796,18.0925808,,19.0925808,,20.0925808,,21.0925808
1839.780796,18.09379959,,19.09379959,,20.09379959,,21.09379959
1839.932796,18.09613609,,19.09613609,,20.09613609,,21.09613609
1840.084796,18.09794617,,19.09794617,,20.09794617,,21.09794617
1840.236796,18.09264946,,19.09264946,,20.09264946,,21.09264946
1840.388796,18.08717918,,19.08717918,,20.08717918,,21.08717918
1840.540796,18.08359909,,19.08359909,,20.08359909,,21.08359909
1840.692796,18.07940292,,19.07940292,,20.07940292,,21.07940292
1840.844796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1840.996796,18.08044815,,19.08044815,,20.08044815,,21.08044815
1841.148796,18.08692551,,19.08692551,,20.08692551,,21.08692551
1841.300796,18.09244728,,19.09244728,,20.09244728,,21.09244728
1841.452796,18.09147644,,19.09147644,,20.09147644,,21.09147644
1841.604796,18.08503342,,19.08503342,,20.08503342,,21.08503342
1841.756796,18.07948685,,19.07948685,,20.07948685,,21.07948685
1841.908796,18.08039475,,19.08039475,,20.08039475,,21.08039475
1842.060796,18.08451843,,19.08451843,,20.08451843,,21.08451843
1842.212796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1842.364796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1842.516796,18.08370781,,19.08370781,,20.08370781,,21.08370781
1842.668796,18.07956123,,19.07956123,,20.07956123,,21.07956123
1842.820796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1842.972796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1843.124796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1843.276796,18.08031654,,19.08031654,,20.08031654,,21.08031654
1843.428796,18.08441353,,19.08441353,,20.08441353,,21.08441353
1843.580796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1843.732796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1843.884796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1844.036796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1844.188796,18.08380127,,19.08380127,,20.08380127,,21.08380127
1844.340796,18.07969284,,19.07969284,,20.07969284,,21.07969284
1844.492796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1844.644796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1844.796796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1844.948796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1845.100796,18.08021355,,19.08021355,,20.08021355,,21.08021355
1845.252796,18.08426857,,19.08426857,,20.08426857,,21.08426857
1845.404796,18.08589935,,19.08589935,,20.08589935,,21.08589935
1845.556796,18.0879879,,19.0879879,,20.0879879,,21.0879879
1845.708796,18.08940315,,19.08940315,,20.08940315,,21.08940315
1845.860796,18.0897274,,19.0897274,,20.0897274,,21.0897274
1846.012796,18.09005165,,19.09005165,,20.09005165,,21.09005165
1846.164796,18.09037781,,19.09037781,,20.09037781,,21.09037781
1846.316796,18.08566856,,19.08566856,,20.08566856,,21.08566856
1846.468796,18.0798626,,19.0798626,,20.0798626,,21.0798626
1846.620796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1846.772796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1846.924796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1847.076796,18.08010101,,19.08010101,,20.08010101,,21.08010101
1847.228796,18.08411598,,19.08411598,,20.08411598,,21.08411598
1847.380796,18.08397675,,19.08397675,,20.08397675,,21.08397675
1847.532796,18.08192253,,19.08192253,,20.08192253,,21.08192253
1847.684796,18.08408165,,19.08408165,,20.08408165,,21.08408165
1847.836796,18.08400154,,19.08400154,,20.08400154,,21.08400154
1847.988796,18.07998276,,19.07998276,,20.07998276,,21.07998276
1848.140796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1848.292796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1848.444796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1848.596796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1848.748796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1848.900796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.052796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.204796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.356796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.508796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.660796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.812796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1849.964796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1850.116796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1850.268796,18.07991982,,19.07991982,,20.07991982,,21.07991982
1850.420796,18.08386803,,19.08386803,,20.08386803,,21.08386803
1850.572796,18.08415222,,19.08415222,,20.08415222,,21.08415222
1850.724796,18.0802021,,19.0802021,,20.0802021,,21.0802021
1850.876796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.028796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.180796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.332796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.484796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.636796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.788796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1851.940796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1852.092796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1852.244796,18.0781002,,19.0781002,,20.0781002,,21.0781002
1852.396796,18.07979775,,19.07979775,,20.07979775,,21.07979775
1852.548796,18.085392,,19.085392,,20.085392,,21.085392
