,CALI,RSHA,RMED,RDEP,RHOB,GR,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
2442,8.5447053909,2.2244172096,2.372035265,2.5358192921000002,2.3638005257,88.042610168,,126.84088898,0.1599483937,65030
2443,8.5860328674,1.9566314219999998,2.0833878517,2.3190867901,2.3602154255000003,89.843544006,,128.83406067,0.1727993637,65030
2444,8.5646686554,2.2217149734,2.3371872902,2.5712339878,2.3716983794999997,91.06040191700001,,147.11653137,0.1673653871,65030
2445,8.585709571799999,2.4235765934,2.6624600887,2.9675340651999997,2.3795757294,88.424842834,,151.26791382,0.15808291730000001,65030
2446,8.5600910187,1.9813290834000001,2.2746806145,2.5860421658000003,2.344946146,83.262741089,,151.26791382,0.1438729316,30000
2447,8.577532768200001,1.5646121502,1.803920269,2.0554945469,2.3080642223,80.009147644,,152.27336121,0.14674460890000002,30000
2448,8.5798120499,1.3789274693,1.5455372334,1.7047044038999999,2.2707173824,77.453384399,,174.52006531,0.1411005557,30000
2449,8.5910968781,1.2949627637999999,1.3621832132,1.4476020336000002,2.2616393566,76.952972412,,180.0,0.1439512372,30000
2450,8.6189231873,1.2228908539,1.2669467926,1.3241043091,2.2628810406,75.181838989,,221.3923645,0.1447543055,30000
2451,8.6211366653,1.1900136471,1.2311605215,1.2879577875,2.2646987438,75.997924805,,251.95436096,0.144600004,30000
2452,8.6095018387,1.1903101206,1.2215511798999998,1.2890295982,2.2585961818999998,75.87936401399999,,260.52514648,0.1379413158,30000
2453,8.630812645,1.1718095541,1.203342557,1.2662329674,2.2519147396,78.099212646,,268.12536621,0.1321408451,30000
2454,8.6728334427,1.1608248949,1.2156015635,1.2462353706,2.2545754909999998,78.650123596,,262.83758545,0.1333837658,30000
2455,8.6785478592,1.1730206013,1.2309947014,1.2259199619,2.2659945487999997,78.782516479,,330.83947754,0.13432994480000002,30000
2456,8.6556243896,1.2352073193000002,1.2558813095,1.2275490761,2.2733798027,77.651878357,,352.46295166,0.1305022836,30000
2457,8.590524673500001,1.402789712,1.3625708818,1.3275911808,2.2960951328,76.937095642,,319.94314575,0.1309750676,30000
2458,8.4837064743,2.1166608334,1.9842830896,1.9585494995,2.3374080658,76.770149231,,251.06237793,0.1265668571,30000
2459,8.387098312400001,2.9404733181,2.8878102302999995,2.8718638419999998,2.3963356018,75.814582825,,218.7141571,0.1234122291,30000
2460,8.3829364777,3.0088784695,3.0810432434,3.0838229656,2.408182621,74.213088989,,214.26330566,0.11641877140000001,30000
2461,8.4330196381,2.5546760559,2.6883585453,2.7535421848,2.3659329413999997,73.487266541,,190.34558105,0.11324891449999999,30000
2462,8.501503944400001,1.8158792256999998,1.9027581215,1.9891030788,2.3198232650999997,73.698822021,,178.06045532,0.12210429460000001,30000
2463,8.611664772000001,1.4888331890000002,1.500523448,1.573012352,2.2928726672999997,74.197425842,,173.78945923,0.1290764064,30000
2464,8.6255655289,1.2948760986,1.3126639128,1.3515582085,2.277518034,74.869018555,,180.96774292,0.1275022924,30000
2465,8.6297140121,1.1902451515,1.2268853188,1.2484837770000001,2.2658104897,74.682281494,,180.88279724,0.12205907699999999,30000
2466,8.647094726599999,1.1319172382,1.1511669159,1.1539378166,2.26983428,75.196166992,,158.97221375,0.1197623089,30000
2467,8.5975484848,1.1830275059,1.1677852869,1.1640504599,2.2955944538,76.336013794,,147.14077759,0.12471738460000001,30000
2468,8.5400362015,1.6288138628,1.5991997719,1.6133627891999998,2.3316836357,81.761627197,,148.05302429,0.1290168315,30000
2469,8.4571304321,2.0569672585,2.090136528,2.1332781315,2.3642146587,88.25957489,,140.32902527,0.1348648071,30000
2470,8.4402542114,2.241764307,2.2992734909,2.3435461521,2.3863182068,94.661476135,,137.52030945,0.1356818229,65030
2471,8.4432096481,2.2889733315000003,2.3532688618,2.3939990997,2.3930220604,96.119529724,,139.01940918,0.1322558224,65030
2472,8.4692344666,2.3331201077,2.3802101612,2.3931753635,2.4008920193,96.597038269,,132.13681029999998,0.128717497,65030
2473,8.474407196,2.9687917233,2.9433217049000002,2.9214029312,2.4005343914,96.095237732,,117.87734222,0.1187344268,65030
2474,8.416528701799999,3.4394426345999998,3.3568944931,3.3295795918,2.4061799049,96.34148407,,113.68391418,0.1147700027,65030
2475,8.4503202438,3.9160976410000004,3.8568494319999997,3.8454327583,2.4014725685,99.15246582,,109.55200958,0.11095770449999999,65030
2476,8.4342870712,4.2080616951,4.1511397362,4.1457958221,2.4045464993,100.65167999,,105.69817352,0.1184630021,65030
2477,8.3859510422,4.1837697029,4.0841870308,4.0760812759,2.3987772465,102.00339508,,102.66160583,0.11579113449999999,65030
2478,8.3601436615,4.0916633606,3.979881525,3.9808194637,2.41015625,99.529045105,,105.16783905,0.1088931635,65030
2479,8.315390586900001,4.0338625908,3.901371479,3.8833544254000003,2.415948391,97.20956420899999,,107.1059494,0.0988684967,65030
2480,8.2978591919,3.7645540237,3.6913554668,3.7301950455,2.4255402087999998,95.994560242,,114.7305603,0.09694160519999999,65030
2481,8.3900156021,3.3102235794,3.2925772667,3.3924148083,2.4167127609,96.24407196,,117.12659454,0.09676212070000001,65030
2482,8.4344549179,3.0256326199,3.017870903,3.1164593697000003,2.4076201916,97.197052002,,115.88647461,0.0895794258,65030
2483,8.4099216461,2.8254408836000002,2.8485105038,2.912614584,2.4128236771,97.49982452399999,,115.40570068,0.0875011161,65030
2484,8.3973712921,2.6576049328,2.6745064259,2.686248064,2.4219470024,96.520454407,,117.54824829,0.09494476019999999,65030
2485,8.3732690811,2.4955279827,2.508862257,2.4990165234,2.4315099716,95.683189392,,120.10770416,0.1091056839,65030
2486,8.3954648972,2.4102976322,2.424315691,2.416585207,2.4345314503,95.925483704,,126.90371704,0.1101935133,65030
2487,8.444522857699999,2.3756475449,2.3610677719,2.3523375988,2.4474000931,95.937080383,,125.76090239999999,0.10273487869999999,65030
2488,8.5082426071,2.7053933144,2.6529359818000002,2.6759855747,2.4685647488,96.436424255,,122.96603394,0.101392068,65030
2489,8.4856958389,2.7890172005,2.7552928925,2.8341884613,2.4779348373,94.967727661,,120.20137787,0.10139048839999999,65030
2490,8.4855890274,2.7039825916000004,2.6996264458,2.7706704139999996,2.484667778,93.694221497,,119.20450592,0.1046760157,65030
2491,8.4939517975,2.540102005,2.5859050751,2.6084275246,2.5093047619,91.886154175,,117.25597382,0.1096252427,65030
2492,8.4934682846,2.3927440643,2.4201159477000003,2.4412479401,2.5544743538,85.460784912,,117.76187897,0.1182287633,30000
2493,8.5062322617,2.3559999466,2.3503675461,2.3697016238999997,2.593364954,77.17784881600001,,118.94940186,0.11890020970000001,30000
2494,8.5336847305,2.3453454971000003,2.4383370876,2.4811937809,2.6044328213,72.366760254,,118.15454865,0.10534711179999999,30000
2495,8.5356712341,2.2732694149,2.4301502705,2.4923763275,2.5723605156000002,76.746665955,,114.83545685,0.0971499532,30000
2496,8.5481967926,2.0046772957,2.1028122902,2.1840159893,2.5165050030000002,83.144851685,,112.3454895,0.1039394662,30000
2497,8.5517473221,1.9660843611,2.0191011429,2.1470763683,2.4633395672,89.204376221,,117.30819702,0.1205395684,30000
2498,8.5224580765,2.035453558,2.1029117107,2.2599334716999997,2.4197235107,93.77809143100001,,121.64084625,0.1250080317,30000
2499,8.5061855316,2.0962822437,2.1834084988,2.3242397308,2.3887035847,99.70902252200001,,122.82716370000001,0.1119177788,65000
2500,8.5179681778,2.1109952927,2.279245615,2.4295306206,2.3700032234,103.51183319,,124.34061432,0.09324464199999999,65000
2501,8.5032978058,1.9744418859000001,2.0876455307,2.1651792525999998,2.3627977371,107.19366455,,125.39304352,0.0797535256,65000
2502,8.5122365952,1.9077163934999999,1.9563115835,1.9817018509,2.3648512363,110.44386292,,125.20411682,0.0773505569,65000
2503,8.541223526,2.0960760116999997,2.0851359367,2.0714554787,2.3641657829,113.08810425,,123.32926941,0.0802139118,65000
2504,8.428858757,2.5426411629,2.4810848236000003,2.4497447014,2.3649685383000003,115.27546692,,116.87417603,0.0778282508,65000
2505,8.361977577200001,2.8879754543000002,2.8221986294,2.8164021969,2.3926270008,116.460495,,113.61282349,0.0827243924,65000
2506,8.3525848389,3.0429735183999997,2.9802453518000003,2.9913811684,2.4210824966,115.27482605,,112.84038544,0.091760017,65000
2507,8.3241891861,3.1882798672000003,3.1536316872000003,3.2118251324,2.4382493496,111.34958649,,111.06309509,0.1048422158,65000
2508,8.359387397799999,3.1976785660000004,3.1852469444,3.2132232189,2.4254231453,107.49688721,,107.05132294,0.1075385958,65000
2509,8.4359836578,3.0554645061000003,3.0678393841000005,3.0426130295,2.4179356097999998,107.20766449,,105.26560974,0.1094727516,65000
2510,8.4372911453,2.9120604992000003,2.9289960861,2.8777813911,2.4153320788999997,108.22602844,,106.87599945,0.1068209559,65000
2511,8.3725786209,2.8378026485000003,2.8032546043,2.761695385,2.4150404930000002,109.68540192,,104.55330658,0.0826087296,65000
2512,8.3990678787,2.8383862972000005,2.7537274361,2.7207739352999996,2.4349884987,106.11178589,,102.42803192,0.0644166395,30000
2513,8.4084281921,2.6942460537,2.6747174263,2.7144498825,2.4592392445,98.201293945,,98.0026474,0.0580669791,30000
2514,8.398005485499999,2.3936145306,2.4308779240000002,2.5095698833,2.4560437202000003,86.914627075,,95.33795929,0.0713938177,30000
2515,8.4005861282,2.2642345428,2.2994747162,2.3667581081,2.4247832298,77.70358276399999,,92.985427856,0.0857893601,30000
2516,8.3835048676,2.1564178466999997,2.2066025734,2.2333767414,2.393532753,73.530006409,,95.520568848,0.09941267220000001,30000
2517,8.4156017303,2.0606410503,2.1246087550999997,2.1199002266,2.3712260723,75.236724854,,100.46801758,0.1088959053,30000
2518,8.498161315900001,2.0883235931,2.13022089,2.1114242077000003,2.3619174956999998,79.818122864,,104.03625488,0.1160702333,30000
2519,8.4839754105,2.1468422413,2.1679773331,2.1372933388,2.3701553344999997,87.659767151,,104.52570343,0.1249059811,30000
2520,8.4608650208,2.4858520031,2.4558851719,2.4284541607,2.4026944637,97.08896637,,102.61288452,0.1396608204,30000
2521,8.4360733032,3.2476205825999998,3.1576459407999997,3.2179989814999996,2.4309194088,106.69810486,,102.04615021,0.13941206039999998,65000
2522,8.414158821100001,3.628526926,3.5700914860000004,3.6794378757,2.4589035511,114.41150665,,102.27219391,0.129039824,65000
2523,8.4514942169,3.5819878577999997,3.6001586914,3.6781175137,2.4881649017,117.61961365,,103.34431458,0.1278941333,65000
2524,8.4818162918,3.2923552989999996,3.3743348122000003,3.3815555573,2.494342804,119.05733490000001,,107.48444366,0.1347696334,65000
2525,8.4929609299,2.9703330994,2.9358065127999997,2.9154248238,2.4791586399,119.16649628,,107.44164276,0.1413563341,65000
2526,8.4842948914,2.9282772541,2.7759511471,2.7715601921,2.4582157135,116.9573822,,103.16831207,0.13295632599999999,65000
2527,8.485294342000001,3.0621695518000003,2.9453802109,2.9361433983,2.4603745937,112.0078125,,98.62187957799999,0.1206635907,65000
2528,8.4807653427,3.3605999947000003,3.3747646809,3.3509557247000004,2.4735167027,107.37151337,,96.47000885,0.1120259464,65000
2529,8.4429855347,3.46808815,3.5543756485,3.571015358,2.474209547,107.90744019,,95.07624054,0.10665479300000001,65000
2530,8.4600048065,3.009144783,3.1675567627,3.2334063052999995,2.4626727104,110.13594818,,94.14928436299999,0.1085187942,65000
2531,8.505525589,2.52810812,2.5979819298,2.6458153725,2.4443035126,105.49970245,,96.176704407,0.11822748179999999,65000
2532,8.4884500504,2.47204566,2.4135653972999997,2.4240505695,2.4229602814,94.49813079799999,,102.22783661,0.130558446,65000
2533,8.4719715118,2.5317151546,2.470303297,2.463830471,2.3950018883,83.85307312,,110.41044617,0.1381151825,30000
2534,8.418296814,2.5452265739,2.5004811287,2.4956178665,2.3610126972,79.489601135,,118.85397339,0.1420681775,30000
2535,8.4052810669,2.5611875057,2.5357182026,2.5259375572,2.3203084469,80.835044861,,124.90961456,0.1373019218,30000
2536,8.4715414047,2.5467238426,2.572817564,2.5754151344,2.2931025028,85.043663025,,135.28404236,0.1246149242,30000
2537,8.481127739,2.3839027882,2.456413269,2.496979475,2.2879612446,87.08409118700001,,151.70042419,0.11238344759999999,30000
2538,8.403411865199999,1.9091266394,1.9490432738999999,2.0000994205000002,2.3000245094,84.38104248,,155.47576904,0.1091012359,30000
2539,8.3431415558,1.5994613171,1.5969082117,1.6072767973,2.3276846409,79.918693542,,159.87300109999998,0.1203296334,30000
2540,8.3823947906,1.9802292584999999,1.9460881948,1.9295446873,2.3611147404,79.374000549,,159.23554993,0.1336629689,30000
2541,8.4399557114,2.3108317852,2.2637085915,2.25578475,2.3966710567,83.812667847,,148.63322449,0.1393519491,30000
2542,8.4973134995,2.3244068623,2.2851221561000004,2.2794089317,2.4186971188,90.41468811,,120.96327209,0.134042114,30000
2543,8.5092868805,2.3812155724,2.3514864445,2.3620240688,2.4185092449,95.35609436,,102.27219391,0.1204679385,65030
2544,8.4728469849,2.3989920616,2.3857576847,2.4181132317,2.4178972244,96.51753234899999,,101.7078476,0.1147255376,65030
2545,8.4639759064,2.3067715168,2.2990157604,2.3247945309,2.4188446999,96.106323242,,101.48963928,0.1201473176,65030
2546,8.4987297058,2.0015604496,1.9981215,2.0289394855,2.415459156,94.563461304,,97.91484832799999,0.1289060116,65030
2547,8.5183029175,1.6611831188,1.6740525961000001,1.720729351,2.4005162716,93.17587280299999,,93.316680908,0.1313580573,65030
2548,8.5269927979,1.4751389027000001,1.4994010925,1.5365424156,2.3773813248,90.703201294,,92.216453552,0.1243256405,65030
2549,8.5185203552,1.3881026506,1.4181708097,1.4426562786000001,2.355766058,88.395500183,,89.22192382799999,0.11404481529999999,65030
2550,8.4392652512,1.3499432802000002,1.3854871988,1.4070433378,2.3276803493,87.657585144,,93.31246185299999,0.1005228385,65030
2551,8.362704277,1.3253949881,1.3564310074,1.3807452916999998,2.3091354369999997,87.201797485,,101.15863037,0.08853431789999999,65030
2552,8.359270095800001,1.3325769901,1.3693892956,1.4061928987999999,2.3100206852,87.495330811,,114.99784088,0.07794190940000001,65030
2553,8.3776226044,1.3512480259,1.4138240813999998,1.4620310068,2.3244109154,87.876121521,,137.8890686,0.0756765008,65030
2554,8.3677043915,1.3448985815,1.4113080502000002,1.4668146372,2.3210599422,88.900054932,,150.74360657,0.08127067240000001,65030
2555,8.4121904373,1.3300206661,1.3755371571000001,1.4267697334,2.2973229885,89.687065125,,155.16609192,0.0889993906,65030
2556,8.4458446503,1.3295084238,1.3550823927000002,1.3900609016,2.2842404841999997,89.565330505,,163.12535095,0.0972558334,65030
2557,8.4166727066,1.3448680639,1.3602696657,1.3639805316999998,2.2941150665,90.335388184,,171.56695557,0.1049355865,65030
2558,8.4337949753,1.4455956221000001,1.4534013271000001,1.4334526062000001,2.3306167126,90.202575684,,155.04016113,0.1252326071,65030
2559,8.4566926956,1.6604243517,1.6104534864,1.608066082,2.3725514412,91.054634094,,136.35661316,0.1509558409,65030
2560,8.4745998383,1.8872419596,1.8179250956,1.8416259288999999,2.4048988819,93.87545013399999,,113.3327179,0.1635703593,65030
2561,8.4356403351,2.065100193,2.055372715,2.0876634121,2.4212868214,98.363342285,,88.03701019299999,0.1548528522,65030
2562,8.3576717377,2.2138190269,2.2613582611000003,2.2869710922,2.4103593826,99.31566619899999,,77.055709839,0.1408447176,65030
2563,8.357717513999999,2.0491068363,2.1026895046000003,2.1046168804,2.3862447738999997,93.174064636,,68.34650421100001,0.1388034523,65030
2564,8.4016656876,1.6815584898,1.6702078581,1.6486093998,2.3710949421,86.024009705,,67.8203125,0.14063245060000001,30000
2565,8.434671402000001,1.7061828375,1.6471414566,1.6437381506,2.3733069897,81.008987427,,68.435195923,0.1336931139,30000
2566,8.4669237137,1.7877265215,1.7664624453,1.8285150528,2.3754601478999997,76.972732544,,67.02884674100001,0.1144805849,30000
2567,8.4703264236,1.4946161509,1.5405774117,1.6334888935,2.3486275673,71.388198853,,64.18920898399999,0.093930319,30000
2568,8.4219827652,1.2126716375,1.2755439281,1.3364320993,2.304432869,68.785591125,,65.234336853,0.0808940232,30000
2569,8.382774353,1.1220191717,1.1642752886,1.1737053393999999,2.2705216408,71.425857544,,68.87091827399999,0.0805715695,30000
2570,8.3413324356,1.1259245871999999,1.1395742893,1.1092278957,2.2668936253,76.616836548,,81.095199585,0.0894204155,30000
2571,8.3187980652,1.4397428036000002,1.4083337784,1.3719191550999998,2.2972881794,81.352409363,,104.12798309,0.0984188244,30000
2572,8.3428201675,2.3156046867,2.1786441803,2.1302852631,2.3573434353000002,85.941108704,,116.64101409999998,0.1088865027,30000
2573,8.3883724213,3.461892128,3.2749688625,3.2380445004,2.4264848232,90.963768005,,109.16587067,0.1146954298,30000
2574,8.3911094666,4.0077700615,3.8648655415,3.8763608931999998,2.4807906151,97.646903992,,98.19741058299999,0.11045865710000001,65030
2575,8.3428983688,3.3238558769,3.191587925,3.1830306053,2.5039813519,103.96546173,,90.940483093,0.0952012315,65030
2576,8.3221855164,2.922093153,2.748718977,2.7090289593,2.4935724735,105.98345184,,86.096694946,0.07769050450000001,65030
2577,8.355494499199999,3.6581959724,3.4830551147000004,3.4777085781,2.4676468371999998,100.55805206,,86.093673706,0.0782314315,65030
2578,8.3919658661,3.4965991974,3.4344003201,3.4412167072,2.4349443912999997,87.24508667,,87.79095459,0.0902237445,65030
2579,8.4325551987,2.602181673,2.6311130524,2.6353125572,2.4020721912000003,73.18986511199999,,89.602272034,0.09807642550000001,30000
2580,8.443400383,2.0238292217,2.0402877331,2.0653719902,2.3747887611,65.003723145,,94.70385742200001,0.09531860800000001,30000
2581,8.4786272049,1.6997104883,1.6929318905000001,1.7380181550999998,2.3549010754,64.362426758,,103.62391663,0.08810128269999999,30000
2582,8.5311441422,1.5840790272,1.5872564316,1.6194365025,2.3336775303,67.362190247,,107.97357941,0.0853892043,30000
2583,8.5126495361,1.4911781549,1.5078500509000001,1.5344529152000002,2.3155436516,69.209907532,,120.9157486,0.0868682861,30000
2584,8.4321069717,1.394448638,1.3999606371000002,1.4302350283,2.3087112904,71.527702332,,141.57026672,0.0830336064,30000
2585,8.3376817703,1.3137165308,1.3128221034999998,1.3358633518,2.3205223083,76.258171082,,152.27319336,0.0804328024,30000
2586,8.3328361511,1.2472939491,1.2492643595,1.2663515806,2.3337380886,80.153259277,,153.18899536,0.08991643789999999,30000
2587,8.3344507217,1.2909833193,1.2899621725,1.3090597391,2.3269793987000003,79.909797668,,148.09440613,0.10324468460000001,30000
2588,8.3158473969,1.3363569975,1.3594909906000001,1.3724733591,2.3178343773,77.489387512,,146.07926941,0.10840192439999999,30000
2589,8.3435459137,1.3181551695,1.3617346287,1.3608214855,2.3168447018,78.43244171100001,,134.97259521,0.1042828485,65030
2590,8.3920698166,1.338078022,1.3484985828,1.3362673521,2.3249211311,84.058563232,,123.55735016,0.09842441980000001,65030
2591,8.431679725599999,1.4281231165000001,1.4209588765999999,1.4023454188999998,2.3396544456,90.18470001200001,,117.67765045,0.0988357067,65030
2592,8.4394035339,1.509316206,1.4900022745,1.4782677888999998,2.3464229107,94.960739136,,105.54238129,0.09291171279999999,65030
2593,8.4318399429,1.6975947618,1.6636428833,1.6670445204,2.3595490456,95.865440369,,92.93258667,0.0888440982,65030
2594,8.480377197300001,1.8672219515000001,1.8780881165999999,1.8995440006,2.3644144535,94.85222625700001,,85.881523132,0.08398031439999999,65030
2595,8.562166214,1.8995878696000001,1.9667799472999998,1.9507871866,2.3777403831,93.59196472200001,,84.02684021,0.0859753788,65030
2596,8.564819335900001,2.0479788780000003,2.0449004173,1.9711674452,2.4019846916,94.362327576,,87.443031311,0.0899095759,65030
2597,8.5119504929,2.2284855843,2.1275725365000002,2.0767748356,2.443928957,98.851356506,,89.10800933799999,0.0977418199,65030
2598,8.5164775848,2.5580592155,2.3995740413999997,2.3889410496,2.4901387691,100.94659424,,84.691612244,0.1057534292,65030
2599,8.487448692300001,2.8825254439999997,2.7801985741000004,2.8201799393,2.4937772751,98.03852081299999,,78.25920105,0.1014803424,65030
2600,8.4798355103,2.6758322716,2.7146539688,2.7865853310000004,2.4458246231,88.742523193,,77.204307556,0.0927852094,65030
2601,8.4944467545,1.9901776314,2.0890402794,2.1587207317,2.3807964325,80.149230957,,75.886985779,0.086451754,65030
2602,8.5185050964,1.5063340663999998,1.5351279974,1.5658246278999999,2.3436880112000003,76.528755188,,78.32466888399999,0.0953823999,65030
2603,8.5403175354,1.3803067207,1.3830177784,1.3930933475,2.3403911591,79.448829651,,81.598426819,0.10992220789999999,65030
2604,8.5494375229,1.3547360897,1.3582865,1.3782371283000001,2.3459000587,84.125106812,,85.558021545,0.12263762210000001,65030
2605,8.5471153259,1.2859697342,1.3031182289,1.3352924585,2.3370566368,88.028442383,,92.678016663,0.1232924312,65030
2606,8.521322250399999,1.2235285044,1.2415187359,1.2618838549,2.315148592,88.28707122799999,,94.73573303200001,0.1171412766,65030
2607,8.5099229813,1.2007149458,1.2095934153,1.2224590778,2.2955560684,87.71031189,,98.69792938200001,0.11500000210000001,65030
2608,8.506216049199999,1.2202448845,1.2226908207,1.2335958481,2.2893257141,86.433815002,,111.05603027,0.1154013947,65030
2609,8.5051794052,1.2635599375,1.2671653031999999,1.2750142813,2.2894415855,84.448722839,,126.29946899,0.1167156324,65030
2610,8.525223732,1.3070511818000001,1.3144446611,1.3385413885,2.294264555,81.605323792,,137.74064636,0.1190226153,65030
2611,8.5291805267,1.3611894846,1.3759863377000001,1.4214189053,2.3036110401,81.090812683,,140.92077637,0.12284138800000001,65030
2612,8.5063285828,1.4216930866,1.4500558376,1.5012180805000002,2.3139846325,82.02027893100001,,137.60984802,0.1256582886,65030
2613,8.473811149600001,1.4497174025,1.4956409931,1.544481039,2.3230199814,83.981834412,,134.34397888,0.1240642741,65030
2614,8.471749305700001,1.5273588896,1.5915884972,1.6201418638,2.3343143463,85.606239319,,130.30862427,0.1211812347,65030
2615,8.4629421234,1.7156279087000001,1.7816450596000002,1.7595200538999998,2.3552238941,89.743911743,,122.39033508,0.1144108251,65030
2616,8.4556331635,2.0094983578,1.9958287477,1.9310003519,2.3925786018,97.476844788,,113.32313538,0.10251577199999999,65000
2617,8.4420614243,2.7414433956,2.5501506329,2.4476451874,2.4562551975,104.50551605,,90.10822296100001,0.0981957242,65000
2618,8.441283226,3.9732887745,3.5289080143000002,3.4626824856,2.5139472485,105.75357056,,68.742263794,0.0946074054,65000
2619,8.449183464099999,4.8496146202,4.3185858727,4.501430034599999,2.5424461365,102.71360016,,61.575733185,0.0933477357,65000
2620,8.4721336365,4.876080513,4.6238045692,5.0442042351,2.5127344131,100.37485504,,59.56317520100001,0.0780001953,65000
2621,8.4772491455,4.2146272659,4.3148384094,4.6421222687,2.4629912376,103.07822418,,58.250812531,0.08076895769999999,65000
2622,8.5226631165,3.4997014999,3.7796485424,3.8501112461,2.4222624302,105.94475555,,72.614135742,0.1175437644,65000
2623,8.5630044937,2.9893586636,3.2315335274,3.2588708400999997,2.4103939533000003,106.28310394,,139.0533905,0.1789004505,65000
2624,8.5951814651,2.7456142902,2.8444972038,2.8909277916000002,2.4152729511,104.78913116,,202.11723328,0.21686296160000001,65000
2625,8.627357482899999,2.8761639595,2.898460865,2.9700043200999997,2.4027180672,99.60484314,,156.60598755,0.18280747530000002,65000
2626,8.6007738113,3.5722594261,3.6127460002999996,3.7341051102,2.3967726231,95.43737793,,113.918396,0.114124395,65000
2627,8.498131752,4.7053132057,4.8701796532,5.1262202263,2.4097735881999998,95.213104248,,106.87704468,0.07050683349999999,65000
2628,8.536974906900001,4.8640761375,5.1322202682,5.535486698200001,2.4425311089,101.66256714,,92.65639495799999,0.0676538423,65000
2629,8.5901241302,4.3630919456,4.5221734047,4.6857666969,2.4920682907,109.34378052,,84.00885772699999,0.09130799769999999,65000
2630,8.5283470154,4.715421199800001,4.73148489,4.5931901932,2.5495855808,111.10185242,,66.123802185,0.1185943559,65000
2631,8.4975786209,5.6658291816999995,5.517676353500001,5.2688107491,2.5718801022,108.81369781,,64.103721619,0.131007731,65000
2632,8.4930896759,6.566326618200001,6.2032847404,6.0106153488,2.5561196803999997,105.89820099,,59.492786407,0.135843575,65000
2633,8.5510120392,6.340565204600001,6.025985240900001,6.1282315253999995,2.5433280468,103.38965607,,56.462566376000005,0.120104976,65000
2634,8.5203561783,6.4132685661,6.0907549858,6.3291287422,2.5374901295,99.5103302,,50.559246063,0.0774572939,65000
2635,8.4542036057,7.5298929214,7.0487275124,7.3742108345,2.5317540169,100.46961212,,48.940589905,0.0402171984,65000
2636,8.4768705368,7.0834636688,6.9821772575,7.355177879299999,2.5041298866,110.30371857,,50.244274139,0.028863290299999997,65000
2637,8.5165748596,5.277025699599999,5.6400828362,6.0082206726,2.478471756,122.29545593,,52.046134949,0.0407530144,65000
2638,8.523364067100001,4.2589273453,4.5907154082999995,4.7798538208,2.4681718349,126.67021179,,53.298969269,0.053246133,65000
2639,8.545873642,4.2499599457,4.4118924141,4.4303545952,2.4722721577,121.91109467,,58.826816558999994,0.0626490414,65000
2640,8.5677928925,4.5057768822,4.4918484688,4.4120125771,2.4879362583,116.19036865,,70.859176636,0.07269354160000001,65000
2641,8.559449195900001,5.2070569992,5.0504083633,5.0078692436,2.5131137371000003,112.39691925,,76.368942261,0.0823724493,65000
2642,8.533478736900001,6.4880208969,6.21752882,6.2582740784,2.5302340984000002,110.30025482,,78.946403503,0.08439876140000001,65000
2643,8.550503730800001,7.228085994700001,7.0907464027,7.1796841621,2.5353188515,111.05484772,,77.283584595,0.0875086114,65000
2644,8.535492897000001,7.3891181946,7.436075210599999,7.454908371,2.5275614262,110.65515900000001,,75.77452087399999,0.0918747783,65000
2645,8.538490295399999,7.442061424299999,7.538271427200001,7.5157647133,2.5138301849,112.03239441,,83.786483765,0.09768296779999999,65000
2646,8.5401954651,7.1960930824,7.3158369063999995,7.2683396339,2.4991931915,111.82404327,,87.446235657,0.1006434411,65000
2647,8.5734577179,6.895003795599999,6.8196816444,6.806926250499999,2.4953410625,111.38404846,,85.8045578,0.1027233452,65000
2648,8.567169189500001,7.4009652138,7.0607104301,7.1325960159,2.5187199116,108.60210419,,82.08871459999999,0.11510756609999999,65000
2649,8.5577259064,7.774928093,7.4723720551,7.690000057200001,2.5528719425,103.33919525,,76.255561829,0.1247699931,65000
2650,8.5264120102,7.9262971877999995,7.8061218262,8.086640358,2.5741243362,102.63851166,,73.271736145,0.1342710406,65000
2651,8.499312400800001,7.4690074921,7.6070599556,7.8380084038,2.5633502007,104.94581604,,72.53818512,0.1354139745,65000
2652,8.5111093521,6.780359745,7.005935668899999,7.0953054428,2.5359053612,109.87212372,,72.88090515100001,0.1398783773,65000
2653,8.5303592682,6.226346969600001,6.3544192314,6.2075471877999995,2.5007879734,110.54112244,,75.31720733600001,0.1306382418,65000
2654,8.6175117493,6.452009201,6.233019352,6.0457415581,2.4685835838,108.38536072,,75.340866089,0.11131440849999999,65000
2655,8.6320066452,6.7069869041,6.3032588959,6.1533503532000005,2.4713053703,103.32854462,,75.548225403,0.11612330380000001,65000
2656,8.6225318909,6.904979705800001,6.4305038452,6.3733310699,2.5006644726,96.610321045,,75.521232605,0.1295845807,30000
2657,8.5950975418,7.291628360700001,6.9379529953,6.9727621077999995,2.5269260406,90.252830505,,73.83876037600001,0.1348398775,30000
2658,8.521027565,6.9294919967999995,6.9182391167,7.015563488,2.5254032612,89.127281189,,72.803459167,0.12680366640000001,30000
2659,8.4952707291,5.540148735,5.689288139299999,5.824935913099999,2.5075364113,97.29056549100001,,76.005455017,0.1267467886,30000
2660,8.5129299164,5.2511305809,5.2924985886,5.3634352684,2.4946396351,107.86716461,,83.724693298,0.1307857782,30000
